champion_id,champion_name,played_with,won_with,played_against,lost_against,winrate,tot_played
82,Mordekaiser,3.0,1,0,0,33.33,3.0
412,Thresh,3.0,1,1,0,25.0,4.0
223,TahmKench,3.0,1,1,0,25.0,4.0
142,Zoe,1.0,1,3,0,25.0,4.0
517,Sylas,5.0,1,2,0,14.29,7.0
235,Senna,3.0,1,4,0,14.29,7.0
234,Viego,3.0,0,2,0,0.0,5.0
246,Qiyana,1.0,0,3,0,0.0,4.0
121,Khazix,0.0,0,3,0,0.0,3.0
78,Poppy,2.0,0,1,0,0.0,3.0
12,Alistar,2.0,0,1,0,0.0,3.0
13,Ryze,1.0,0,1,0,0.0,2.0
4,TwistedFate,2.0,0,0,0,0.0,2.0
9,Fiddlesticks,0.0,0,2,0,0.0,2.0
114,Fiora,0.0,0,2,0,0.0,2.0
161,Velkoz,2.0,0,0,0,0.0,2.0
360,Samira,1.0,0,1,0,0.0,2.0
16,Soraka,0.0,0,2,0,0.0,2.0
143,Zyra,1.0,0,0,0,0.0,1.0
516,Ornn,0.0,0,1,0,0.0,1.0
106,Volibear,0.0,0,1,0,0.0,1.0
350,Yuumi,0.0,0,1,0,0.0,1.0
90,Malzahar,0.0,0,1,0,0.0,1.0
89,Leona,0.0,0,1,0,0.0,1.0
23,Tryndamere,1.0,0,0,0,0.0,1.0
200,Belveth,1.0,0,0,0,0.0,1.0
79,Gragas,1.0,0,0,0,0.0,1.0
37,Sona,1.0,0,0,0,0.0,1.0
57,Maokai,0.0,0,1,0,0.0,1.0
711,Vex,0.0,0,1,0,0.0,1.0
238,Zed,0.0,0,1,0,0.0,1.0
518,Neeko,0.0,0,1,0,0.0,1.0
84,Akali,1.0,0,0,0,0.0,1.0
74,Heimerdinger,1.0,0,0,0,0.0,1.0
19,Warwick,2.0,0,0,0,0.0,
77,Udyr,1.0,0,0,0,0.0,
427,Ivern,1.0,0,0,0,0.0,
43,Karma,0.0,0,1,0,0.0,
