champion_id,champion_name,played_with,won_with,played_against,lost_against,winrate,tot_played
143,Zyra,4.0,1,3,3,57,7
427,Ivern,6.0,3,3,2,55,9
517,Sylas,6.0,3,3,2,55,9
78,Poppy,4.0,2,5,3,55,9
235,Senna,6.0,4,6,2,50,12
10,Kayle,3.0,1,7,4,50,10
35,Shaco,5.0,1,5,4,50,10
36,DrMundo,5.0,4,3,0,50,8
254,Vi,1.0,1,5,2,50,6
105,Fizz,2.0,1,4,2,50,6
420,Illaoi,2.0,1,4,2,50,6
32,Amumu,4.0,1,2,2,50,6
79,Gragas,3.0,2,1,0,50,4
85,Kennen,3.0,1,1,1,50,4
202,Jhin,2.0,1,2,1,50,4
412,Thresh,2.0,1,2,1,50,4
67,Vayne,2.0,1,2,1,50,4
22,Ashe,3.0,2,1,0,50,4
518,Neeko,3.0,2,1,0,50,4
350,Yuumi,2.0,0,2,2,50,4
51,Caitlyn,1.0,0,1,1,50,2
39,Irelia,0.0,0,2,1,50,2
40,Janna,0.0,0,2,1,50,2
102,Shyvana,1.0,0,1,1,50,2
154,Zac,2.0,1,0,0,50,2
114,Fiora,1.0,0,1,1,50,2
60,Elise,1.0,0,1,1,50,2
43,Karma,1.0,0,1,1,50,2
23,Tryndamere,1.0,0,1,1,50,2
240,Kled,2.0,1,0,0,50,2
64,LeeSin,1.0,1,1,0,50,2
90,Malzahar,1.0,1,1,0,50,2
875,Sett,25.0,9,7,5,43,32
432,Bard,3.0,1,4,2,42,7
86,Garen,3.0,2,4,1,42,7
80,Pantheon,3.0,2,7,2,40,10
8,Vladimir,3.0,2,2,0,40,5
98,Shen,3.0,2,2,0,40,5
44,Taric,2.0,1,3,1,40,5
83,Yorick,2.0,2,3,0,40,5
145,Kaisa,3.0,1,10,4,38,13
555,Pyke,1.0,1,7,2,37,8
81,Ezreal,6.0,2,0,0,33,6
121,Khazix,2.0,1,1,0,33,3
89,Leona,3.0,1,0,0,33,3
150,Gnar,1.0,0,2,1,33,3
234,Viego,2.0,0,1,1,33,3
56,Nocturne,2.0,1,1,0,33,3
266,Aatrox,2.0,0,1,1,33,3
27,Singed,3.0,1,7,2,30,10
12,Alistar,3.0,0,8,3,27,11
24,Jax,4.0,1,4,1,25,8
17,Teemo,3.0,1,5,1,25,8
950,Naafiri,3.0,1,5,1,25,8
122,Darius,2.0,0,2,1,25,4
62,MonkeyKing,2.0,0,2,1,25,4
136,AurelionSol,0.0,0,4,1,25,4
236,Lucian,3.0,1,1,0,25,4
157,Yasuo,2.0,0,3,1,20,5
45,Veigar,1.0,0,4,1,20,5
1,Annie,4.0,0,3,1,14,7
54,Malphite,1.0,0,3,0,0,4
497,Rakan,1.0,0,2,0,0,3
104,Graves,2.0,0,1,0,0,3
26,Zilean,2.0,0,1,0,0,3
888,Renata,1.0,0,1,0,0,2
895,Nilah,1.0,0,1,0,0,2
117,Lulu,1.0,0,1,0,0,2
34,Anivia,0.0,0,2,0,0,2
103,Ahri,0.0,0,2,0,0,2
221,Zeri,1.0,0,1,0,0,2
107,Rengar,1.0,0,1,0,0,2
200,Belveth,1.0,0,1,0,0,2
245,Ekko,2.0,0,0,0,0,2
711,Vex,1.0,0,1,0,0,2
3,Galio,1.0,0,0,0,0,1
101,Xerath,0.0,0,1,0,0,1
91,Talon,0.0,0,1,0,0,1
147,Seraphine,1.0,0,0,0,0,1
113,Sejuani,0.0,0,1,0,0,1
4,TwistedFate,1.0,0,0,0,0,1
429,Kalista,0.0,0,1,0,0,1
72,Skarner,1.0,0,0,0,0,1
61,Orianna,0.0,0,1,0,0,1
14,Sion,0.0,0,1,0,0,1
84,Akali,1.0,0,0,0,0,1
2,Olaf,0.0,0,1,0,0,1
76,Nidalee,1.0,0,0,0,0,1
